"","District.Name","Village.Name","Total.Geographical.Area..in.Hectares.","Total.Households","Total.Population.of.Village","Total.Male.Population.of.Village","Total.Female.Population.of.Village","Community.Health.Centre..Numbers.","Total.Positions..Doctors...Support.","Total.Required.Strength..Doctors...Support.","Distance","Primary.Health.Centre..Numbers.","Primary.Health.Centre.Doctors.Total.Strength..Numbers.","Primary.Health.Centre.Doctors.In.Position..Numbers.","Distance.1","Primary.Heallth.Sub.Centre..Numbers.","Primary.Heallth.Sub.Centre.Doctors.Total.Strength..Numbers.","Primary.Heallth.Sub.Centre.Doctors.In.Position..Numbers.","Distance.2","Maternity.And.Child.Welfare.Centre..Numbers.","Maternity.And.Child.Welfare.Centre.Doctors.Total.Strength..Numbers.","Maternity.And.Child.Welfare.Centre.Doctors.In.Position..Numbers.","Distance.3","TB.Clinic..Numbers.","TB.Clinic.Doctors.Total.Strength..Numbers.","TB.Clinic.Doctors.In.Position..Numbers.","Distance.4","Hospital.Allopathic..Numbers.","Hospital.Allopathic.Doctors.Total.Strength..Numbers.","Hospital.Allopathic.Doctors.In.Position..Numbers.","Distance.5","Hospiltal.Alternative.Medicine..Numbers.","Hospiltal.Alternative.Medicine.Doctors.Total.Strength..Numbers.","Hospiltal.Alternative.Medicine.Doctors.In.Position..Numbers.","Distance.6","Dispensary..Numbers.","Dispensary.Doctors.Total.Strength..Numbers.","Dispensary.Doctors.In.Position..Numbers.","Distance.7","Veterinary.Hospital..Numbers.","Veterinary.Hospital.Doctors.Total.Strength..Numbers.","Veterinary.Hospital.Doctors.In.Position..Numbers.","Distance.8","Mobile.Health.Clinic..Numbers.","Mobile.Health.Clinic.Doctors.Total.Strength..Numbers.","Mobile.Health.Clinic.Doctors.In.Position..Numbers.","Distance.9","Family.Welfare.Centre..Numbers.","Family.Welfare.Centre.Doctors.Total.Strength..Numbers.","Family.Welfare.Centre.Doctors.In.Position..Numbers.","Distance.10","Clusters"
"763","Jind","Khararwal (82)",769,571,3197,1700,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"764","Jind","Bhikhewala (91)",586,560,2941,1581,1360,0,0,0,0,0,0,0,0,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,1
"765","Jind","Kaloda Kalan (84)",980,683,3636,1955,1681,0,0,0,0,0,0,0,0,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"766","Jind","Danoda Khurd (90)",2290,1322,7515,3989,3526,0,0,0,0,0,0,0,0,1,2,2,12.5,1,4,4,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,12.5,0,0,0,0,0,0,0,0,4
"767","Jind","Jajanwala (87)",568,497,2766,1475,1291,0,0,0,0,0,0,0,5,1,2,2,12.5,1,2,2,12.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"768","Jind","Sainthly (88)",993,584,3111,1644,1467,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1
"769","Jind","Danoda Kalan (89)",3696,2011,11024,5903,5121,0,0,0,0,1,6,6,12.5,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,1,4,4,12.5,0,0,0,0,0,0,0,0,3
"770","Jind","Sacha Khera (92)",709,570,3088,1618,1470,0,0,0,0,0,0,0,0,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
"771","Jind","Dablain (76)",1006,907,4807,2586,2221,0,0,0,5,0,0,0,5,1,1,1,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,4
"772","Jind","Hatho (36)",1062,605,3392,1804,1588,0,0,0,5,0,0,0,5,1,2,1,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,4
"773","Jind","Dhakal (121)",1803,1491,7937,4238,3699,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,4
"774","Jind","Sinsar (34)",707,640,3466,1850,1616,0,0,0,0,1,7,7,12.5,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,3
"775","Jind","Shinghwa (33)",1000,792,4324,2382,1942,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"776","Jind","Sudkain Khurd (123)",993,755,4399,2371,2028,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"777","Jind","Sudkain Kalan (122)",1014,799,4130,2270,1860,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"778","Jind","Kabarchha (124)",1157,935,5264,2769,2495,0,0,0,5,0,0,0,5,1,2,2,12.5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"779","Jind","Dumarkha Khurd (120)",773,629,3353,1795,1558,0,0,0,5,1,7,7,12.5,1,1,1,12.5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,3
"780","Jind","Ghaso Kalan (117)",629,628,3201,1735,1466,0,0,0,5,0,0,0,5,1,2,2,12.5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,1,3,2,12.5,0,0,0,5,0,0,0,5,4
"781","Jind","Dumarkha Kalan (119)",994,969,5231,2767,2464,0,0,0,10,0,0,0,10,1,1,1,12.5,1,2,2,12.5,0,0,0,10,0,0,0,10,0,0,0,10,1,2,2,12.5,1,2,2,12.5,0,0,0,10,0,0,0,10,4
"782","Jind","Jheel (95)",952,763,4147,2236,1911,0,0,0,5,0,0,0,5,1,2,2,12.5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,4
"783","Jind","Badanpur (93)",1401,981,5482,2940,2542,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,4
"784","Jind","Tohana Khera (94)",663,584,3174,1703,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,12.5,0,0,0,0,0,0,0,0,4
"785","Jind","Mangalpur (98)",1292,845,4395,2329,2066,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"786","Jind","Kharak Bhura (115)",722,688,3841,2056,1785,0,0,0,10,0,0,0,5,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"787","Jind","Pahlwan (114)",883,765,4132,2196,1936,0,0,0,10,0,0,0,0,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"788","Jind","Kheri Masania (108)",857,574,2947,1577,1370,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"789","Jind","Uchana Khurd (106)",1876,1380,7287,3897,3390,0,0,0,5,0,0,0,5,1,2,2,12.5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,4
"790","Jind","Surbrah (99)",1471,970,5069,2671,2398,0,0,0,0,0,0,0,5,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"791","Jind","Durjanpur (101)",1139,854,4618,2457,2161,0,0,0,0,1,8,5,12.5,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,3
"792","Jind","Udepur (102)",717,509,2750,1473,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1
"793","Jind","Kakrod (104)",1780,1044,5682,3014,2668,0,0,0,5,0,0,0,5,1,2,2,12.5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,1,2,2,12.5,4
"794","Jind","Makhand (105)",1256,743,4091,2124,1967,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1
"795","Jind","Budain (110)",1669,829,4648,2464,2184,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"796","Jind","Bhongra (111)",892,614,3449,1900,1549,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"797","Jind","Khapran (112)",778,530,2882,1541,1341,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"798","Jind","Baroda (113)",2639,1551,8595,4545,4050,0,0,0,0,0,0,0,0,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"799","Jind","Khatkar (135)",2400,1352,7474,3940,3534,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"800","Jind","Mohangarh (136)",832,493,2617,1419,1198,0,0,0,5,0,0,0,5,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"801","Jind","Kasoon (134)",1004,538,2914,1585,1329,0,0,0,0,0,0,0,0,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"802","Jind","Ghogharian (130)",1875,1385,7369,3956,3413,0,0,0,5,1,11,11,12.5,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,3
"803","Jind","Karsindhu (128)",2931,1629,9100,4823,4277,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,12.5,0,0,0,0,0,0,0,0,4
"804","Jind","Alipura (126)",1164,829,4604,2465,2139,0,0,0,5,0,0,0,5,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"805","Jind","Lodhar (75)",969,866,4725,2599,2126,0,0,0,0,0,0,0,0,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"806","Jind","Chhattar (76)",3647,2196,12095,6597,5498,0,0,0,0,1,15,11,12.5,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,3
"807","Jind","Mandi Kalan (71)",814,661,3721,2033,1688,0,0,0,5,0,0,0,0,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"808","Jind","Sandil (70)",1000,715,4173,2301,1872,0,0,0,0,0,0,0,0,1,1,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"809","Jind","Thuha (69)",1857,1335,7280,3932,3348,0,0,0,0,0,0,0,5,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,12.5,0,0,0,0,0,0,0,0,4
"810","Jind","Pegan (66)",1924,1483,7982,4290,3692,0,0,0,0,0,0,0,10,1,1,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,12.5,0,0,0,0,0,0,0,0,4
"811","Jind","Durana (53)",1018,538,2813,1493,1320,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,1
"812","Jind","Badhana (55)",1480,946,4908,2715,2193,0,0,0,0,0,0,0,0,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"813","Jind","Alewa (86)",3158,2536,14004,7531,6473,0,0,0,0,1,6,6,12.5,2,6,5,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,3
"814","Jind","Khanda (87)",752,662,3620,1947,1673,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
