District.Name,Village.Name,Total.Population.of.Village,Total.Households,population_stratum,agriculture_index,education_index,health_index,infrastructure_index,irrigation_index,social_index,composite_index_equal,composite_index_sdg,composite_index_expert,composite_index_shap,composite_index_lasso,composite_index_ensemble
Jhajjar,Babepur(224),1014,195,medium,71.24284047692804,48.252947888931146,14.730886268543172,40.238095238095234,78.85593220338983,22.5,45.970117012647904,44.133841332683986,51.315185969245405,39.317291501214115,45.985452399557005,45.344377643069684
Jhajjar,Girdharpur(225),1062,224,medium,71.64251057107563,47.82027386839101,14.730886268543172,36.238095238095234,66.37425149700599,32.833333333333336,44.93989179607406,42.66833827007385,49.28719958175785,38.47795824236393,44.95446267718586,44.06557011349111
Jhajjar,Sarola(244),1407,276,medium,65.11800520642844,41.01007987828071,14.730886268543172,37.95238095238095,62.01923076923077,23.966666666666665,40.799541623588446,39.044846748664625,45.13401618700066,34.939431813391394,40.81248326820634,40.14606392817029
Jhajjar,Jaitpur(187),1904,370,medium,69.75282664990036,49.5895777862305,14.730886268543172,41.31904761904762,78.35667396061268,24.499999999999996,46.374835380722395,44.46491935881599,51.40546820567082,39.62367972890378,46.38953342202719,45.65168721922804
Jhajjar,Neola(182),1843,324,medium,72.19063083381107,16.582350703689613,55.364206922784334,38.15238095238095,83.5481171548117,26.5,48.72294776124628,48.891191212584566,53.92212192624334,49.84695987355678,48.76162943373697,50.028970041473585
Jhajjar,Mubarakpur(186),1280,262,medium,65.47704625452381,49.31704069988588,48.27976416888551,42.11904761904762,86.52380952380952,26.5,53.036118044358716,53.70133469180569,57.281401341565704,52.844825862536254,53.046442088567495,53.98202440576678
Jhajjar,Dharoli(191),1826,361,medium,64.76111744583808,22.451122099657663,55.55439330543933,40.51904761904762,87.0,22.366666666666664,48.775391189441564,49.45751417269088,53.60563048174788,50.20557417009627,48.80709435791158,50.17024087437763
Jhajjar,Jatwara(192),1158,227,medium,68.77347066486553,34.84328642069227,14.730886268543172,37.752380952380946,90.11475409836065,28.5,45.785796400807094,42.99746970861532,51.165301532130975,38.830913613569756,45.82305147686023,44.92050654639667
Jhajjar,Karoda(213),1475,289,medium,67.90200151880497,16.582350703689613,40.614618993280075,34.15238095238095,63.841302841302834,20.366666666666667,40.57655361268752,40.39114435259793,45.482830212031075,40.071293200181216,40.604666361920806,41.425297547883716
Jhajjar,Kheri Hosdarpur(207),1405,240,medium,68.87209550649638,16.582350703689613,58.85793077215672,34.15238095238095,72.3821118216101,22.5,45.55781162605562,46.591941075850215,50.38334560518021,48.3598029384103,45.586668362788814,47.29591392165703
Jhajjar,Niwada(220),1009,194,medium,58.83889818663332,36.24591099277291,50.63807531380753,44.31904761904762,86.31972789115646,26.5,50.47694333390297,50.980352081532075,54.30412521373383,50.77527751280302,50.49806750692623,51.40695312977963
Jhajjar,Kohandrali(221),1155,228,medium,68.83855660366493,34.86705971852415,49.33529859262076,44.31904761904762,75.87096774193549,26.5,49.95515504596549,50.31152238655723,54.3120435888322,49.77928361092384,49.973539625672664,50.86630885159029
Jhajjar,Birar(199),2200,450,medium,66.73759718047062,50.13160897679725,64.2991631799163,43.51904761904762,58.59562375674907,31.233333333333334,52.419395674385704,54.55228620711196,55.21933034616498,55.74041901653956,52.41173129758283,54.068632508357005
Jhajjar,Bithla(195),1999,402,medium,70.6976680030897,30.031570939520726,54.08139977177633,40.51904761904762,58.44888888888889,24.9,46.44642920372055,47.46650480750216,50.54899752810191,47.95492428530124,46.45779560942928,47.77493028681103
Jhajjar,Amboli(193),2355,441,medium,70.18173435454835,40.897489539748946,14.730886268543172,44.91904761904762,60.98215802888701,24.9,42.768552635129176,40.76466047545803,47.31397870851546,36.017811257037096,42.78227384077595,41.92945538338314
Jhajjar,Dhania(164),1436,287,medium,72.39955896806174,32.67040699885888,14.730886268543172,38.91904761904762,46.99551569506726,23.3,38.16923592492979,36.29392130923406,42.77704401399634,32.22681354069211,38.18245735035878,37.52989442784222
Jhajjar,Dhana(162),1433,279,medium,68.16848011647308,51.49619627234689,14.730886268543172,43.91904761904762,88.91965590001621,24.9,48.689044362737825,46.62303836693571,53.83797073311217,41.5061460911929,48.707773616053444,47.87279463400641
Jhajjar,Dhanirwas(161),1454,277,medium,67.26203310182785,51.401103081019386,14.730886268543172,43.91904761904762,66.22535211267605,24.9,44.739737030519,43.0639071083724,49.0582342432837,38.160685245396586,44.74594368321582,43.9537014621575
Jhajjar,Jamalpur(160),1368,269,medium,69.1981318168478,16.582350703689613,52.883525855338235,43.91904761904762,73.12245989304812,24.9,46.76758598132856,46.96329750391401,51.4217635595329,47.33315665724915,46.80001827626814,47.85716439565855
Jhajjar,Hamayunpur(159),1743,360,medium,69.74419044678912,22.974134651958916,14.730886268543172,36.95238095238095,86.69009198748722,24.499999999999996,42.59861405119323,39.73554800552617,48.422676290127185,35.85224017019618,42.64321481673292,41.85045866675514
Jhajjar,Koilpuri(217),2358,458,medium,70.17255068993714,43.663750475465946,57.68923545074172,36.31904761904762,56.0,24.499999999999996,48.05743070586541,49.97879870412634,51.843942704272585,50.875502953693854,48.053097418458385,49.76175449728331
Jhajjar,Redhuwas(219),1145,221,medium,65.70348855126507,34.9906808672499,14.730886268543172,39.08571428571429,84.3076923076923,24.499999999999996,43.88641038007746,41.49539201228652,49.05850281258084,37.27570111089681,43.91773623737939,43.126748510644205
Jhajjar,Chadhwana(218),1312,260,medium,59.01422887503336,49.731647014073786,59.52453404336249,42.31904761904762,51.95959595959596,24.499999999999996,47.841508918518876,50.27139378170692,50.33176071215012,51.1359618072228,47.827217236851844,49.48156849129011
Jhajjar,Bhindawas(214),2074,422,medium,64.52801363872867,45.028337771015586,50.84537847090148,35.752380952380946,64.0,24.499999999999996,47.44235180550445,48.809071360594935,51.12591798882687,49.011778491339626,47.44234313289658,48.76629255583249
Jhajjar,Khetawas(205),1710,346,medium,73.75942546069813,46.968238874096606,58.12152909851654,39.71904761904762,54.55442176870748,24.499999999999996,49.60377713684439,51.57896427671644,53.52206305766514,52.09008459218165,49.59587974774665,51.27815376223085
Jhajjar,Khaparwas(204),1520,330,medium,64.85342548999748,38.10022822365918,14.730886268543172,36.71904761904762,67.54109589041096,24.366666666666667,41.05189169305418,39.10646922845271,45.59076653393573,35.14160813550443,41.07081910588815,40.392310939367036
Jhajjar,Mundsa(202),2059,394,medium,69.84822840002073,21.343286420692277,53.565043742868006,41.31904761904762,89.74171029668412,25.433333333333334,50.20844163544101,50.339599500551664,55.38783916006653,50.71738265562689,50.245647583627914,51.37978210706281
Jhajjar,Madalsahpur(201),1097,227,medium,69.08126915581002,16.582350703689613,14.730886268543172,37.51904761904762,89.0592885375494,22.366666666666664,41.55658482521775,38.584799171401436,47.643684351821115,34.780313157090895,41.60732401188782,40.8345411034838
Jhajjar,Kaliawas(146),1740,309,medium,69.0219224941816,23.04069988588817,14.730886268543172,38.31904761904762,45.064516129032256,24.499999999999996,35.77951206611547,33.601684480652644,40.1319789153737,29.973497909637764,35.801050777027164,35.05754482976135
Jhajjar,Khachroli(147),1913,387,medium,64.9822486873038,21.951882845188283,14.730886268543172,37.35238095238095,65.00531524926687,26.5,38.42045233378051,35.82408986951619,43.00189773159618,32.297859860710744,38.454561276245045,37.599772214369736
Jhajjar,Dhalanwas(150),1628,297,medium,71.04205166515943,31.405667554203117,14.730886268543172,35.752380952380946,87.0,30.5,45.07183107338111,42.08301997060747,50.49385313255894,38.15857978441748,45.11202774131834,44.18386234045666
Jhajjar,Jhamri(151),2334,421,medium,71.04637522587784,43.88817040699885,51.24667173830354,38.91904761904762,87.0,30.5,53.76671083170464,54.18411544271447,58.31967727112196,53.97678141666109,53.78452015414675,54.80636102326978
Jhajjar,Mohanbari(155),1309,261,medium,73.6266911152886,25.56542411563332,14.730886268543172,32.55238095238095,83.3600809889173,24.499999999999996,42.38924390679389,39.67667934875048,48.45599267708923,35.96848338400345,42.430018759848245,41.78408361529706
Jhajjar,Khanpur Kalan(16-N),1620,324,medium,73.39090534497028,23.7396348421453,14.730886268543172,32.35238095238095,69.30284701662794,30.5,40.66944240411127,37.737568532661726,45.88173104902857,34.343857807076816,40.70748095317117,39.86801614920991
Mahendragarh,Basri(5),1251,247,medium,72.97658986782146,16.582350703689613,14.730886268543172,36.95238095238095,56.0,22.366666666666664,36.60147907651697,34.12520399757074,41.92065682231409,30.51684484568937,36.63452976087419,35.95974290059307
Mahendragarh,Sohari(6),2223,415,medium,73.39039913893164,20.76321795359452,42.18619246861924,31.15238095238095,56.0,20.23333333333333,40.62092064114328,40.803942054903935,45.686201824255456,40.682971537706194,40.64090823740389,41.686988859082554
Mahendragarh,Bas (3),2109,398,medium,73.00290833922114,42.02434385697983,14.730886268543172,36.752380952380946,54.91122278056951,21.299999999999997,40.45362369961577,38.9175671493575,45.389113302604784,34.64260103451076,40.46125453334893,39.97283194388755
Mahendragarh,Dhana(21),1124,218,medium,65.29820038669376,16.582350703689613,14.730886268543172,37.91904761904762,59.748743718592955,23.966666666666665,36.3743158938723,33.840757133190536,41.055808195750764,30.390917276900606,36.40930129303209,35.614219958549256
Mahendragarh,Sureti Pilania(22),1936,359,medium,66.36655963893645,38.36648915937619,14.730886268543172,35.35238095238095,55.87373737373737,22.366666666666664,38.8427866766068,37.231587760435914,43.2705175081933,33.369070587289656,38.8541273662551,38.31361797975616
Mahendragarh,Sureti Jakhar(19),1626,293,medium,70.59354679651145,23.7015975656143,47.26892354507417,34.35238095238095,59.39759036144578,22.9,43.03567320350444,43.49907811594213,47.616340080877436,43.76970853942281,43.0543895086542,44.1950378896802
Mahendragarh,Nangal Mala(14),1593,266,medium,53.38604780158894,23.853746671738303,14.730886268543172,33.95238095238095,56.0,24.499999999999996,34.40384361570856,32.40423521457894,37.8770640342966,29.455941486971014,34.42852055663342,33.713920981637706
Mahendragarh,Mandola(15),2304,419,medium,63.817939946788286,43.896728794218326,14.730886268543172,37.752380952380946,59.354838709677416,24.499999999999996,40.675462445268025,39.05084126730646,44.73245213090392,34.95648284435636,40.684306661256,40.019909069818155
Mahendragarh,Dholi(40),1862,347,medium,72.01956733233604,29.464244960060856,14.730886268543172,37.15238095238095,53.657841140529534,22.366666666666664,38.2319312200862,36.23670563960161,43.17525355500433,32.32314787837492,38.25129619423514,37.64366689746045
Mahendragarh,Garhi(42),1914,333,medium,70.9373676494543,21.942373526055533,14.730886268543172,36.15238095238095,30.76780185758514,24.499999999999996,33.171801709003184,31.199828841259958,37.261748395927555,27.822809738349086,33.18675109977779,32.52858795686352
Mahendragarh,Bhurjat(46),1649,323,medium,74.73725375988707,16.582350703689613,66.73259794598707,32.35238095238095,53.77183600713012,24.499999999999996,44.77940322817913,46.57884023514441,49.23878008170644,49.42685078050288,44.79760470714748,46.96429580653607
Mahendragarh,Adalpur(44),1070,213,medium,67.46254193908271,27.582350703689613,14.730886268543172,39.15238095238095,53.319034852546906,24.499999999999996,37.79119911937389,35.6392853694753,42.199285143972126,31.808494318261904,37.81275635400177,37.050204061017
Mahendragarh,Lawan(58),2372,484,medium,64.04521696636614,20.392354507417267,14.730886268543172,37.95238095238095,56.0,22.366666666666664,35.9145842268957,33.69749882309797,40.40931416750941,30.178033900442855,35.942832048469185,35.22845263328303
Mahendragarh,Jhook(56),1917,390,medium,67.403654156027,21.932864206922783,45.10365157854697,41.35238095238095,56.0,24.9,42.78209181564628,42.865891002282495,46.799248049684365,42.568246396883815,42.80198378614478,43.563492210128345
Mahendragarh,Bhagdana(59),2151,458,medium,64.69813629539581,37.34899201217193,38.90547736782047,37.15238095238095,56.0,22.366666666666664,42.74527554907264,43.11041199822268,46.62222829037162,42.022504667992,42.75048232317632,43.450180565767056
Mahendragarh,Majra Kalan(60),2194,419,medium,59.27972280662309,47.34861163940661,59.131799163179906,38.91904761904762,56.0,20.23333333333333,46.81875242693176,49.40582101586024,49.85318279823422,50.408824856967804,46.806730240512564,48.658662267701324
Mahendragarh,Majra Khurd(63),1607,327,medium,59.87094842253308,47.60060859642449,14.730886268543172,38.91904761904762,56.0,20.23333333333333,39.55913737331362,38.444676025991136,43.3786518115689,34.21672201719577,39.559750376544486,39.031787520922784
Mahendragarh,Ushmapur(17),1000,173,medium,60.55564240261889,37.66755420311905,14.730886268543172,42.31904761904762,56.0,26.5,39.628855082221456,37.697435911009585,43.1965338142612,33.59021961918093,39.64249283958311,38.75110745325126
Mahendragarh,Zerpur(16),2088,403,medium,63.037880092702615,59.65823507036896,36.98205908456954,41.11904761904762,56.0,22.366666666666664,46.527314755559225,47.437367608645374,49.860037955940236,45.29042888550312,46.511638496336246,47.12535754039685
Mahendragarh,Balana(27),2202,381,medium,68.68531137091124,36.87352605553442,14.730886268543172,37.55238095238095,56.0,22.366666666666664,39.36812855233941,37.62974729340317,43.98151350086326,33.571497019470975,39.38128690271761,38.78643465375889
Mahendragarh,Dhador(28),2229,415,medium,61.08153079391752,28.484785089387596,14.730886268543172,39.95238095238095,56.0,24.499999999999996,37.458263850704874,35.38476534695808,41.395590545026145,31.636941457123523,37.47959968458485,36.6710321768795
Mahendragarh,Balayacha(32),1049,196,medium,63.20812004172832,44.80106504374287,47.48763788512743,38.35238095238095,56.0,22.9,45.45820065382992,46.75619762914682,48.88819259261977,46.44493291458074,45.45394115871573,46.600292989778595
Mahendragarh,Nimbira(33),1607,317,medium,67.94288379807193,55.40072270825408,58.33073411943704,37.95238095238095,56.0,24.9,50.08778692969066,52.43711778407801,53.4282966165288,53.05340005641591,50.07202676842133,51.81572563102694
Mahendragarh,Khatodra(34),1686,322,medium,55.53024563709101,43.5743628756181,48.126664130848226,36.55238095238095,56.0,37.4,46.19727559932304,46.69893259625647,48.06057260309985,47.172050416026494,46.2009337753408,46.86595299800932
Mahendragarh,Khaira (Part)(89),1815,337,medium,61.073360557927394,50.01274248763788,14.730886268543172,35.11904761904762,56.0,20.23333333333333,39.52822837774823,38.537464624542956,43.47107492909949,34.4963467614991,39.52666978946692,39.11195689647134
Mahendragarh,Khatod (90),2236,420,medium,69.90089408454907,45.832826169646246,14.730886268543172,37.95238095238095,58.06517690875233,24.9,41.89702739731196,40.22705459291739,46.355672911473285,35.906418166687985,41.904343850665754,41.258103383811275
Mahendragarh,Janjriyawas(92),1886,372,medium,65.75651966013167,36.16603271205781,66.32369722327881,34.55238095238095,56.25904885934973,22.366666666666664,46.90405767897761,49.535989935677286,50.483922986727165,51.85640915618979,46.90274918591742,49.136625788697856
Mahendragarh,Jatwas(94),1380,271,medium,63.34458487409286,52.49885888170407,61.90281475846329,33.55238095238095,56.0,24.366666666666667,48.6108843555513,51.34668700659437,51.66592107407213,52.91277363412265,48.59591935096499,50.62643708426109
Mahendragarh,Bucholi(76),2158,433,medium,52.905315323217266,49.806770635222506,14.730886268543172,40.238095238095234,56.0,20.23333333333333,38.98573346640192,38.0389206117105,42.16602498541679,33.85983066055516,38.983334373018366,38.40676881942055
Mahendragarh,Dulana(77),1178,239,medium,65.71319667599599,16.582350703689613,14.730886268543172,39.752380952380946,71.5,29.666666666666664,39.65758021121273,36.51069501879692,44.35480852435773,32.93926281241753,39.70223656671768,38.63291662670052
Mahendragarh,Chitlang(78),2184,430,medium,70.33092339927302,36.12704450361353,14.730886268543172,36.43809523809524,60.0,40.83333333333333,43.07671379047638,40.00681659679707,46.760468084689386,36.37219945290955,43.103137379584844,41.863867060891444
Mahendragarh,Dewas(79),2327,481,medium,61.2926313848927,50.74020540129326,14.730886268543172,44.752380952380946,56.0,38.3,44.302684001185014,41.96751449798549,46.886678739555784,37.56973276544773,44.310469131534305,43.007415827141664
Mahendragarh,Bhandor Unchi(80),1980,379,medium,62.22435017336468,53.46462533282616,14.730886268543172,40.238095238095234,69.20773638968481,26.366666666666667,44.372060011530124,42.762840570539396,48.29934251386449,38.238639088877406,44.37804977463862,43.61018639189
Mahendragarh,Jasawas(81),1167,246,medium,57.613589107250654,26.164511220996573,14.730886268543172,40.238095238095234,68.3,26.366666666666667,38.90229141692539,36.47504312980365,42.87008785262458,32.80962306469969,38.93317759263795,37.99804461133825
Mahendragarh,Bhandor Nichi(83),1237,254,medium,64.54463563802217,51.51369341955115,14.730886268543172,37.55238095238095,59.122807017543856,27.433333333333334,42.48295610489578,40.91176712557141,46.27359774241894,36.67707960473889,42.48612235670463,41.76630458686593
Mahendragarh,Jonawas(95),1222,261,medium,68.19999580509719,35.37580829212628,41.12894636744008,37.95238095238095,69.83333333333334,23.3,45.96507745839631,46.085254763906995,50.515235959733054,45.054106597176265,45.98012141791141,46.7199592394248
Mahendragarh,Nimbi(107),2444,481,medium,66.96211328445985,43.21681247622669,14.730886268543172,38.55238095238095,55.597855227882036,24.499999999999996,40.59334136824878,38.942936482089564,44.785111321264,34.743916067014624,40.601188121745956,39.93329867207258
Mahendragarh,Budin(31),2469,461,medium,62.054101207821276,20.71567135793077,14.730886268543172,37.55238095238095,60.0,27.433333333333334,37.081062186668255,34.510161496085615,41.206699422116884,31.148752532742105,37.11372021089552,36.21207916970168
Mahendragarh,Sohla(29),2233,415,medium,67.87678403927762,16.582350703689613,14.730886268543172,39.95238095238095,60.0,24.499999999999996,37.27373366064856,34.623566456622505,42.10903869851147,30.954308681168623,37.30950923072985,36.4540313455362
Mahendragarh,Gadania(108),1034,213,medium,65.34650739601068,46.924876378851266,50.329022441993146,38.752380952380946,31.51546391752577,26.5,43.228041847793634,44.95938372615615,45.69066159849163,45.10966951342119,43.20972552796688,44.43949644276589
Mahendragarh,Chhajiawas(106),1048,202,medium,62.77354841594562,36.597755800684666,36.70628882971979,38.15238095238095,53.368421052631575,24.499999999999996,42.0163991752271,42.09027593071061,45.53553515193054,40.813623048108816,42.02243254566389,42.49565317032819
Mahendragarh,Kharoli(105),2264,374,medium,68.2951866948042,45.19950551540509,55.22346899961962,38.752380952380946,38.14285714285714,28.5,45.6855665508445,47.47433207149226,48.428671422383324,48.146308440742075,45.67262045311482,47.081499787715394
Mahendragarh,Bairawas(110),2045,415,medium,62.4285533293515,50.03023963484213,14.730886268543172,42.15238095238095,18.7378640776699,28.5,36.09665404379795,35.03658924801457,38.241737176236796,30.90894642594149,36.07934723625715,35.27265482604959
Mahendragarh,Pal(109),1136,209,medium,58.77945648042569,22.75066565233929,45.83586915176873,39.15238095238095,12.696428571428571,26.5,34.28580013472388,35.25334031904532,36.04498719786548,35.82687708903134,34.2805818277177,35.138317313676744
Mahendragarh,Kherki(114),1776,351,medium,62.81212030581154,44.38588817040699,14.730886268543172,38.752380952380946,43.46774193548387,25.96666666666667,38.3526140498822,36.91140234693531,41.67361843891599,32.919772941709624,38.35292763672827,37.642067082834274
Mahendragarh,Gulawala(115),1511,300,medium,67.06510405551253,16.582350703689613,60.73982502852795,38.15238095238095,40.198019801980195,26.5,41.53961342368188,42.963752119350964,44.77706347696395,45.05357566126548,41.552203159594754,43.177241568171404
Mahendragarh,Nihalawas(112),1490,291,medium,59.09395066914721,16.582350703689613,62.37637885127424,42.15238095238095,28.602739726027394,28.5,39.551300150419905,41.23792555568982,41.51070218859401,43.59226954033872,39.55711328178589,41.08986214336567
Mahendragarh,Palh(111),1054,197,medium,63.13253515773471,20.77272727272727,14.730886268543172,38.35238095238095,49.35443037974683,25.433333333333334,35.29604889407771,33.00650232849395,39.27575237276409,29.594643964277694,35.32184321188162,34.49895815429901
Mahendragarh,Deroli Jat(100),2219,437,medium,68.46121988637209,34.505705591479646,14.730886268543172,38.35238095238095,65.67850637522768,26.5,41.37144984566726,39.10767876752883,46.03935216849913,35.06917954915788,41.394439588974834,40.59641998396559
Mahendragarh,Khatiwas(96),1811,330,medium,62.496462725449234,54.30334728033472,14.730886268543172,40.51904761904762,57.41379310344828,34.86666666666667,44.05503394391494,42.094453207061164,47.02653314390746,37.79974732895303,44.058439774112514,43.00684147958982
Mahendragarh,Kothal Khurd(97),1737,342,medium,62.268582248716484,50.8119056675542,61.92468619246861,39.55238095238095,59.30795847750865,28.5,50.39425225643816,52.662890933418915,53.12208317954142,53.919634845692926,50.38488903480038,52.096750049978354
Mahendragarh,Kothal Kalan(98),2156,433,medium,58.117656140214386,53.62628375808291,14.730886268543172,39.15238095238095,58.49498327759198,24.499999999999996,41.43703173280223,40.22273137428048,44.80484333742305,35.943665573015636,41.43539181392779,40.76873276628984
Mahendragarh,Nanagwas(99),1051,212,medium,64.2940921361674,36.24115633320654,51.42449600608596,39.55238095238095,59.473684210526315,28.5,46.580968273061195,47.452378863023995,49.900964869898125,47.798299158506616,46.58887091134174,47.66429641516633
Mahendragarh,Kalwari(34),2312,468,medium,70.05544444733903,16.582350703689613,14.730886268543172,38.95238095238095,55.70703125,24.499999999999996,36.75468227032546,34.15642020533171,41.645110050526824,30.53282712063817,36.78837424779841,35.97548277892411
Mahendragarh,Dogra Jat(33),1826,325,medium,65.66188158409776,16.582350703689613,14.730886268543172,38.15238095238095,55.48630136986301,23.43333333333333,35.6745223686513,33.23760962715831,40.27590669202244,29.782531727586207,35.70691847978523,34.935497779040695
Mahendragarh,Bhalkhi(31),1406,260,medium,76.24788751103097,28.7700646633701,14.730886268543172,33.55238095238095,60.0,24.499999999999996,39.63353656588753,37.3567747693216,45.069971660401876,33.60185562001787,39.65875449589661,39.06417862230509
Mahendragarh,Jhigawan(37),1026,200,medium,70.79269993355372,16.582350703689613,14.730886268543172,38.55238095238095,53.8515625,24.499999999999996,36.501646726361244,33.92868821576392,41.3983301720805,30.328449405729277,36.53441138029422,35.738305180045835
Mahendragarh,Mundain(29),1095,217,medium,70.95060913400948,23.958349182198553,14.730886268543172,30.266666666666666,60.0,24.499999999999996,37.40108520856965,35.10698277367693,42.53103760111363,31.881515004283763,37.43015727155707,36.870155571840215
Mahendragarh,Khera(72),1575,311,medium,60.36312079566596,23.57797641688855,14.730886268543172,37.55238095238095,64.0,37.4,39.604060738913105,36.425642112720546,43.00996674458839,33.22337439832983,39.64144512244589,38.38089782339955
Mahendragarh,Koka(27),1642,275,medium,68.59896845699836,22.57949790794979,14.730886268543172,33.55238095238095,54.7987987987988,21.299999999999997,35.926755397445184,33.87114337995247,40.86891664334044,30.47706121290048,35.95223711683962,35.41922275009564
Mahendragarh,Bachini(70),1801,357,medium,62.81138292142062,21.462152909851653,14.730886268543172,37.55238095238095,64.0,30.7,38.5428005086994,35.69971673017636,42.63465874997153,32.3348950290709,38.57884407799346,37.55818301918233
Mahendragarh,Akbarpur Nangal (69),2031,416,medium,69.2098711083527,16.582350703689613,47.614111829593,36.35238095238095,83.0,27.433333333333334,46.69867465455826,46.24766924057955,51.72812763327104,46.54264751054318,46.73939087713161,47.591301983216724
Mahendragarh,Meghanwas(75),1408,287,medium,59.76453819840365,16.582350703689613,14.730886268543172,32.15238095238095,60.0,23.3,34.42169268716957,32.11672958049141,38.79097723829297,29.247165156999813,34.455667867687396,33.80644650612823
Mahendragarh,Sigri(64),1226,252,medium,65.82966158215184,33.08881704069988,53.36154431342715,31.15238095238095,56.0,20.23333333333333,43.27762287033219,44.928789200010016,47.32116007484749,46.01881129218248,43.281647407097026,44.96560616889384
Mahendragarh,Sigra(65),2081,379,medium,62.33159371984914,21.172118676302773,14.730886268543172,34.15238095238095,60.0,22.366666666666664,35.79227438062379,33.62640816989753,40.327872981212984,30.390187432527682,35.82172168300383,35.19169292945316
Mahendragarh,Aghiar(53),2103,417,medium,68.19245966785961,23.6635602890833,58.57322175732217,33.55238095238095,60.0,22.366666666666664,44.39138155555211,45.87441025684995,48.65315603344953,47.58625043704668,44.40658997581332,46.18235765174232
Mahendragarh,Talwana(50),1631,325,medium,69.2586176651171,54.651768733358686,14.730886268543172,40.51904761904762,71.5,24.366666666666667,45.83783115878887,44.241391773098904,50.53657647608837,39.39506595764276,45.84378672740716,45.170930418605224
Mahendragarh,Chhithroli(11),2222,420,medium,62.06434553532811,16.582350703689613,14.730886268543172,45.804761904761904,68.04180064308682,25.96666666666667,38.86513528701271,35.9824945870169,43.28881301066526,32.01171509618566,38.90542493085474,37.810716582347055
Mahendragarh,Jharli(10),1362,263,medium,58.54925436537214,38.45207303157093,44.79364777481932,33.55238095238095,58.526315789473685,38.46666666666667,45.39005643004729,45.329685882769695,47.70895867972011,45.68504020776659,45.40190503368168,45.903129246797064
Mahendragarh,Unhani(13),1913,335,medium,69.6802759872478,21.86629897299353,14.730886268543172,31.15238095238095,55.414519906323186,24.499999999999996,36.22406034791477,33.94305788862729,41.11540790716423,30.780627124139524,36.25244055190999,35.66311876395116
Mahendragarh,Gahra(3),1942,365,medium,67.08315462429258,37.7151007987828,53.37866108786611,32.15238095238095,55.73684210526315,33.766666666666666,46.63880103920871,47.510208750680256,49.781745169646925,48.66521550546049,46.64587733040899,47.84836955908107
Mahendragarh,Chelawas(22),2080,410,medium,64.05665289702418,24.072461011791553,14.730886268543172,33.31904761904762,60.0,22.366666666666664,36.42428574384553,34.34023551357154,41.069189125830064,31.039691827046916,36.45119124755318,35.86491869156945
Mahendragarh,Mohamadpur(24),1553,280,medium,68.56365777520234,21.58101939901103,14.730886268543172,40.51904761904762,56.0,25.96666666666667,37.893546288078475,35.35799792274216,42.46222410345753,31.559300664456217,37.92325955121646,37.03926570599017
Mahendragarh,Kapoori(18),2003,386,medium,72.65617603940093,49.565804488398626,62.08888043616078,34.15238095238095,55.81916817359855,19.833333333333332,49.01929057054553,51.812873114860324,53.18227085944433,53.0603633546269,49.00571382202172,51.216102344299756
Mahendragarh,Rambas(19),1908,395,medium,61.84839614294976,16.582350703689613,14.730886268543172,37.95238095238095,55.66101694915254,24.9,35.279171836119346,32.8084608145462,39.47414511426001,29.511535522821212,35.31196333715934,34.47705532498122
Mahendragarh,Israna(20),1326,247,medium,75.68389767487977,23.78718143780905,14.730886268543172,37.55238095238095,56.0,53.49999999999999,43.54239105560216,39.175599648786715,46.88154171752993,35.93025726913732,43.586043808882906,41.8231666999878
Mahendragarh,Nangal(26),1613,320,medium,61.325219621406404,45.956447318372,45.18828451882845,36.95238095238095,55.59016393442622,30.7,45.95208272423567,46.63852526961355,48.73390461067405,46.361075175978335,45.95118300807645,46.72735415771561
Mahendragarh,Mori(41),1864,334,medium,75.45265360524087,20.66812476226702,42.00741726892355,37.55238095238095,55.70674486803519,25.433333333333334,42.80344246503015,42.48557951686618,47.58203415578632,41.91971570702553,42.8265955326167,43.52347347546497
Mahendragarh,Khairana(36),2246,420,medium,62.18898674949868,21.59052871814378,14.730886268543172,39.95238095238095,55.51690821256038,24.499999999999996,36.41328181685449,34.09956869793055,40.54169772074694,30.503565711994938,36.44106581863479,35.59983595323234
Mahendragarh,Gomla(44),2002,364,medium,72.3698630928534,16.582350703689613,60.8216051730696,37.55238095238095,55.90601503759398,25.433333333333334,44.777591382153474,45.939443629762906,49.06045263843651,47.77640743700252,44.798915761520185,46.47056216977512
Mahendragarh,Mohalra(45),1181,247,medium,65.23070569821938,16.582350703689613,14.730886268543172,45.60476190476191,49.43891402714932,30.5,37.014603100393906,34.090348952393306,40.783159061533915,30.29076750084958,37.04755941046375,35.84528760512689
Mahendragarh,Rata Khurd(44),1086,215,medium,71.16454022251759,29.801825789273487,14.730886268543172,44.31904761904762,51.59322033898304,26.5,39.68492003972748,37.35460795207272,44.08754307495564,33.02556256273966,39.705046253395984,38.77153597657829
Mahendragarh,Khairani(46),1766,316,medium,68.83354558782153,16.582350703689613,14.730886268543172,42.11904761904762,50.622093023255815,26.5,36.564653867059626,33.88539464239246,40.99764769029861,30.144737712088492,36.596510916408604,35.637788965649555
Mahendragarh,Khariwara(42),1661,314,medium,71.05831586718479,16.582350703689613,49.62533282616964,37.55238095238095,55.26108374384236,24.9,42.49657734887789,42.79357043179155,46.8708053879007,43.34994026279153,42.52030707202661,43.60624010067765
