District.Name,Village.Name,Total.Population.of.Village,Total.Households,population_stratum,agriculture_index,education_index,health_index,infrastructure_index,irrigation_index,social_index,composite_index_equal,composite_index_sdg,composite_index_expert
Kurukshetra,Gangheri (324),1529,326,medium,67.2699823936077,24.196082160517307,14.730886268543172,51.404761904761905,63.36094674556213,22.366666666666664,40.55488768994315,38.06395832249568,45.276111164254374
Kurukshetra,Naisi (323),2039,397,medium,74.99324626136148,37.92906047926968,14.730886268543172,53.12380952380952,56.0,23.43333333333333,43.36838931105286,41.22942536409871,48.15920833941706
Kurukshetra,Malakpur (326),1885,366,medium,72.68425806598988,51.58216051730695,45.26531000380372,51.00476190476191,63.37867647058823,33.233333333333334,52.85808338263067,53.01624740394665,56.34796800782933
Kurukshetra,Kanthala (306),2007,354,medium,70.78797718602218,51.1238113351084,60.51445416508177,37.833333333333336,62.38461538461539,24.499999999999996,51.19069856736018,53.45426469388775,55.044657198457145
Kurukshetra,Chanal Heri (305),1649,314,medium,76.54493054968256,23.53993914035755,46.46823887409661,51.00476190476191,62.06147540983606,22.9,47.08655764645578,47.056722726237744,51.99046870727027
Kurukshetra,Talheri (327),1616,325,medium,74.32716590267307,55.70977558006847,46.68219855458349,37.43333333333334,62.05444646098004,26.5,50.45115330527307,51.53474660920754,54.616476888062074
Kurukshetra,Tikri (31),2060,379,medium,62.38881444968477,33.20292887029289,14.730886268543172,51.00476190476191,60.0,24.9,41.03789858221379,38.82234379436138,44.927990168960896
Kurukshetra,Jakhwala (20),1740,326,medium,73.53963933709251,38.99410422213769,14.730886268543172,59.57619047619048,56.0,49.5,48.72347005066064,44.79891688355578,51.53008697930383
Kurukshetra,Bodha (18),1046,193,medium,69.41980074599464,16.582350703689613,14.730886268543172,30.666666666666664,59.348837209302324,24.499999999999996,35.87475693236607,33.36448740116826,40.97170317419405
Kurukshetra,Mohanpur (2),2115,403,medium,72.47220092861471,32.88912133891213,14.730886268543172,34.86666666666667,57.40947546531303,23.43333333333333,39.30028066689717,37.31613062734071,44.31627979966792
Kurukshetra,Karah (3),2467,482,medium,72.9065881954845,49.43115252947888,56.83244579688093,45.11904761904762,62.07831325301205,37.0,53.89459123231733,54.80993431524764,57.04970659128466
Kurukshetra,Adoya (4),2470,503,medium,74.03390409091665,20.164130848231263,14.730886268543172,37.752380952380946,60.0,23.966666666666665,38.44132813778979,35.88015715994335,43.80225239976914
Kurukshetra,Kakrala  Gujran (7),1910,327,medium,70.17086921048232,42.98953974895397,14.730886268543172,63.97619047619048,61.0,70.0,53.81124761736166,48.55268846992751,54.99720977667373
Kurukshetra,Rattangarh Alias Kakral (8),1743,324,medium,71.69239121919799,50.76245720806389,66.3008748573602,60.57619047619048,58.248380129589634,70.0,62.930048981733705,62.305254429699545,63.21870221195961
Kurukshetra,Nimbwala (9),1014,181,medium,67.41485559658946,28.893685812095853,14.730886268543172,32.266666666666666,54.5761316872428,24.499999999999996,37.06370433852299,35.050106822129806,41.60262604869178
Kurukshetra,Ramgarh Alias Rohar (60),2412,452,medium,60.45420544845447,40.631228604031946,68.05058957778621,59.97619047619048,72.00497017892644,68.0,61.51953071423159,60.804198030788655,61.6132466966002
Kurukshetra,Seonsar (59),2137,395,medium,59.383596919203264,48.643400532521866,61.81723088626854,38.666666666666664,58.569138276553105,24.499999999999996,48.59667221353558,51.12589810743496,51.37882159793
Kurukshetra,Jorasi Khurd (33),1166,232,medium,67.91172878257936,16.582350703689613,14.730886268543172,54.80952380952381,66.65126050420169,22.366666666666664,40.50873612253405,37.64173533898611,45.46326508041533
Kurukshetra,Jorasi Kalan (32),1686,319,medium,71.25212568316755,23.311715481171547,14.730886268543172,46.238095238095234,66.5727923627685,22.366666666666664,40.74538028340211,38.19118332264146,46.00636110818375
Kurukshetra,Chhajupur (328),1037,200,medium,73.41237978114347,16.582350703689613,14.730886268543172,38.35238095238095,66.58823529411765,34.86666666666667,40.75548327775692,37.23880777868669,45.60725135946812
Kurukshetra,Surmi (51),1114,184,medium,78.73544505911858,43.39691898060099,14.730886268543172,51.404761904761905,60.0,25.96666666666667,45.70577981328188,43.47980307450473,50.710413004532214
Kurukshetra,Chhawlan (53),1073,199,medium,75.7137136302251,16.582350703689613,14.730886268543172,34.06666666666666,60.0,24.499999999999996,37.59893621152076,34.91624875240748,43.1854139533912
Kurukshetra,Sansa (49),1159,199,medium,69.71871557505362,27.086915176873333,50.58957778623049,59.09523809523809,62.773809523809526,57.5,54.46070935953418,52.55294196104747,56.25020045727659
Kurukshetra,Sandhola (44),1876,359,medium,72.89984146434455,16.582350703689613,14.730886268543172,36.95238095238095,69.76223776223776,57.5,44.73794952519935,39.6913607347182,48.16725060722575
Kurukshetra,Bherian (42),1902,346,medium,60.94594843123552,22.056485355648533,14.730886268543172,46.03809523809523,54.733695652173914,20.23333333333333,36.45640737983828,34.37501286982454,40.63037960092004
Kurukshetra,Morthali (35),1141,234,medium,68.99330630516491,39.95454545454545,14.730886268543172,50.60476190476191,60.0,25.433333333333334,43.286138877724795,41.156674222867245,47.585188953802145
Kurukshetra,Gledwa (40),1140,249,medium,68.22169019076088,27.372194750855837,14.730886268543172,37.55238095238095,62.2851711026616,57.5,44.61038721086707,40.11604685417747,47.210776063989535
Kurukshetra,Sataura (37),1025,237,medium,61.67783981441434,35.11278052491441,62.63217953594523,37.55238095238095,60.0,32.5,48.24586347127583,49.815134103988484,50.96406110558967
Kurukshetra,Guldehra (54),1743,304,medium,70.72393285393754,43.92145302396348,14.730886268543172,29.866666666666667,52.0,34.86666666666667,41.018267579962924,38.842268766685784,44.84550077402705
Kurukshetra,Mangna (57),2134,408,medium,69.68991167187217,21.029478889311523,14.730886268543172,37.666666666666664,55.2217659137577,47.33333333333333,40.945340457247426,37.00870231617591,44.21421920773112
Kurukshetra,Kheri Shishgran (38),2199,427,medium,71.87166268042384,32.44218333967288,14.730886268543172,36.06666666666666,55.80976430976431,40.99999999999999,41.98686054417848,38.83337228359859,45.71582897329123
Kurukshetra,Urnaicha (14),2195,411,medium,67.8309086619746,20.84880182578927,14.730886268543172,44.804761904761904,63.5,57.5,44.86922644351149,40.022832517304124,47.465394665357806
Kurukshetra,Batheri  (12),2464,466,medium,70.88423349985135,35.2759604412324,14.730886268543172,41.35238095238095,58.113452188006484,34.86666666666667,42.537263336113504,39.77709031808475,46.53429962855428
Kurukshetra,Ruan (15),1916,328,medium,72.93338084378563,38.42354507417269,54.75941422594142,41.11904761904762,74.40395480225989,32.5,52.35655709420121,52.89302006108386,56.50943720927265
Kurukshetra,Bhor Saidan (157),2289,422,medium,71.11574250038711,44.86192468619247,41.61182959300114,45.11904761904762,85.20989505247377,57.666666666666664,57.5975176862948,55.35871177794172,60.32650158699438
Kurukshetra,Garhi Roran (152),1227,236,medium,65.20282438326907,16.582350703689613,14.730886268543172,34.46666666666667,62.16431924882629,24.499999999999996,36.27450787849914,33.72426325268802,41.050555491417455
Kurukshetra,Khizar Pura (28),1199,240,medium,64.26470730340336,26.525865348041076,14.730886268543172,38.15238095238095,70.98241206030151,24.499999999999996,39.859375322111674,37.44781968415688,44.62402912325593
Kurukshetra,Bhainsi Majra (18),1538,283,medium,73.19455259015335,24.167554203119053,14.730886268543172,35.35238095238095,86.12903225806451,35.0,44.76240104537684,41.217627277849424,50.16206781275772
Kurukshetra,Lohar Majra (27),1940,385,medium,67.82958679480915,38.342715861544306,60.28147584632941,42.11904761904762,86.20865139949109,24.499999999999996,53.21357958687026,54.6125050058934,57.76061287763871
Kurukshetra,Bhusthla (301),1986,373,medium,70.03102819797293,51.2493343476607,55.63236972232788,41.752380952380946,58.96881959910913,25.96666666666667,50.60009991435305,52.36746027920022,54.19330038933715
Kurukshetra,Pindarsi (19),1127,204,medium,65.01196669517294,43.24476987447698,14.730886268543172,49.57142857142857,60.0,24.499999999999996,42.84317523493694,40.96918483202142,46.83505438096055
Kurukshetra,Ghararsi (23),2279,432,medium,66.53551281281881,43.97755800684671,14.730886268543172,41.31904761904762,58.14764880311098,24.499999999999996,41.53510891839455,39.82856455375175,45.717531747992524
Kurukshetra,Jinjarpur (22),1146,193,medium,70.84556727480046,27.267592240395587,61.25618105743628,38.35238095238095,62.27756653992395,24.499999999999996,47.41654801082287,48.938890927504,51.64832826421683
Kurukshetra,Tigri Khalsa (26),1854,386,medium,61.235477475147626,47.775009509319126,14.730886268543172,50.238095238095234,56.0,39.0,44.8299114151842,42.258759375986045,47.32046802118054
Kurukshetra,Bir Amin (30),1811,363,medium,75.16830627424227,22.541460631418786,14.730886268543172,39.233333333333334,60.0,36.46666666666666,41.35677552903404,37.997926301222556,45.91459527022153
Kurukshetra,Samani (29),1235,247,medium,67.26910842715493,41.80410802586535,14.730886268543172,43.60476190476191,56.0,21.299999999999997,40.784810771054225,39.20462372209639,45.1682405366643
Kurukshetra,Daulatpur (366),1086,224,medium,68.82787395045092,28.085393685812093,14.730886268543172,42.03809523809523,60.0,22.366666666666664,39.341485968261345,37.166362349246796,44.17179143314697
Kurukshetra,Jirbari (371),1334,280,medium,67.63544577251085,25.384747052111067,47.965956637504746,39.63333333333333,56.0,20.766666666666666,42.89769157702111,43.63542210234169,47.133133663236755
Kurukshetra,Palwal (Part)(373),1540,301,medium,40.44328865557969,40.08767592240395,47.05306200076075,40.55238095238095,56.0,23.43333333333333,41.26162347740978,42.673484459198406,42.80812332856011
Kurukshetra,Kheri Ramnagar (374),2078,365,medium,61.96630850027882,21.267211867630277,14.730886268543172,34.95238095238095,56.0,32.73333333333333,36.94168682036109,34.147300691894145,40.6074823216862
Kurukshetra,Kheri Brahmanan (382),1945,357,medium,52.73266818700114,30.188474705211103,14.730886268543172,43.2047619047619,52.0,21.299999999999997,35.69279851091955,34.04103102194247,38.931785478527715
Kurukshetra,Fattupur (31),1696,324,medium,67.37666129523701,23.264168885507797,62.253708634461766,48.2047619047619,56.0,22.366666666666664,46.57766123110586,48.1901410823835,50.33922790418564
Kurukshetra,Suneheri (1),1802,364,medium,65.75972867877087,29.63541270445036,49.07220742994801,36.833333333333336,62.1764705882353,22.366666666666664,44.30730323356742,45.14723095509466,48.44303597416619
Kurukshetra,Alampur (381),1074,202,medium,67.41904218928164,28.256561430201597,14.730886268543172,43.2047619047619,52.0,20.23333333333333,37.64076418768694,35.75093780061597,42.206925321179746
Kurukshetra,Diyalpur (Part)(383),2345,447,medium,58.52787036224892,20.430391783948266,41.171548117154806,38.91904761904762,56.0,32.73333333333333,41.29703186928882,40.66933641660617,44.18344905191817
Kurukshetra,Kanthal Khurd (4),1264,233,medium,58.26375293130527,42.07987828071509,49.89254469379992,40.51904761904762,56.0,34.86666666666667,46.9369816985891,47.5931985788126,49.12632548852738
Kurukshetra,Shamaspur (423),2001,385,medium,63.55651278545765,21.60003803727653,14.730886268543172,39.63809523809523,60.0,24.499999999999996,37.3375887215621,34.93192037812403,41.73448112795165
Kurukshetra,Bagthala (422),2238,450,medium,74.51663747467742,52.22308862685431,56.82635983263599,55.00952380952381,73.91770573566085,24.499999999999996,56.16555257989207,57.61778773650917,60.47154635615364
Kurukshetra,Balahi (421),1116,229,medium,74.14092687864333,50.22993533662989,14.730886268543172,53.57619047619048,71.5,22.366666666666664,47.75743427111225,45.84794290435351,52.852450198532026
Kurukshetra,Dabkheri (425),2392,483,medium,61.71244146396293,35.656333206542406,50.77500950931913,57.37619047619048,71.5,22.366666666666664,49.89777355378027,50.64998047632794,53.5359070114652
Kurukshetra,Jogna Khera (387),1615,278,medium,68.71619156214368,23.7586534804108,46.69170787371624,44.60476190476191,71.5,22.366666666666664,46.27299691461655,46.38446735121372,50.973983046035926
Kurukshetra,Bhawani Khera (390),1422,243,medium,66.34372109033798,50.58653480410801,14.730886268543172,47.838095238095235,56.0,32.73333333333333,44.70542845573629,42.60063431055571,48.032591052529796
Kurukshetra,Bir Mathana (363),2082,363,medium,54.69764575751576,52.60878661087865,43.3444275389882,48.43809523809524,60.0,22.9,46.998159190912965,48.118225356264425,49.62310784757325
Kurukshetra,Bazidpur (358),1670,317,medium,58.554287536478355,16.582350703689613,14.730886268543172,45.838095238095235,56.0,20.766666666666666,35.412047735578845,33.134715790726425,39.487938382335464
Kurukshetra,Baholi (357),1982,392,medium,68.43693535654768,38.18581209585393,14.730886268543172,42.03809523809523,56.0,19.833333333333332,39.87084371539556,38.274471908836354,44.53578621284411
Kurukshetra,Sanwala (396),1098,204,medium,71.87518650797391,27.952263217953593,14.730886268543172,40.752380952380946,52.0,20.23333333333333,37.92400838003082,35.99064266311307,42.90745952615847
Kurukshetra,Partapgarh (394),2064,377,medium,61.44190037870508,52.90300494484595,64.69760365157855,38.752380952380946,56.0,23.3,49.515814987918425,52.514144101526725,52.343423526997086
Kurukshetra,Amargarh Majhara (377),1066,199,medium,60.94125515305675,16.582350703689613,14.730886268543172,38.91904761904762,52.0,20.23333333333333,33.901145512945085,31.801570457022706,38.193489810289584
Kurukshetra,Rattandera (393),1079,202,medium,71.23170847586469,52.193609737542786,14.730886268543172,38.752380952380946,56.0,21.299999999999997,42.3680975723886,41.149056928881194,46.98945866273622
Kurukshetra,Dhoda Kheri (400),1040,178,medium,70.94412560431192,34.99866869532141,14.730886268543172,48.03809523809523,56.0,32.73333333333333,42.90751818993417,40.20312176589448,46.87451226470529
Kurukshetra,Bahadurpur (401),2049,361,medium,63.73389608400416,21.390833016356027,46.97128185621909,43.31904761904762,52.0,20.23333333333333,41.27473198482671,41.90226195611708,45.10898172807779
Kurukshetra,Malakpur (402),1375,251,medium,67.5976165976027,32.19341955116013,14.730886268543172,48.03809523809523,56.0,32.73333333333333,41.88222516478909,39.14009558605584,45.61709764140379
Kurukshetra,Bichganwah (420),1575,280,medium,73.42087894804837,31.733739064282997,46.88664891593761,59.37619047619048,60.0,22.9,49.052909567409905,49.277970455476826,53.34470650547375
Kurukshetra,Hasanpur (418),1180,243,medium,66.95315469403269,42.82635983263597,49.05952833777101,46.60476190476191,62.520833333333336,24.499999999999996,48.74410635042249,49.69196654078914,52.46605285145018
Kurukshetra,Hansala (419),1390,295,medium,72.55019854367961,32.05553442373526,14.730886268543172,49.63809523809523,56.0,37.4,43.729119079008875,40.562072519149076,47.541227025475955
Kurukshetra,Adhaun (403),2211,452,medium,61.28608330869829,20.79174591099277,14.730886268543172,29.266666666666666,56.0,24.499999999999996,34.42923035915015,32.273983245639094,38.689915654104965
Kurukshetra,Khanpur Kolian (105),2370,494,medium,63.446616000394805,20.401863826550017,63.93060913981416,45.43809523809524,56.0,23.966666666666665,45.53064181192014,47.192398402703716,48.92390589743428
Kurukshetra,Ishargarh (356),1044,203,medium,74.84061660629777,28.565614302015973,14.730886268543172,43.00476190476191,56.0,22.366666666666664,39.91809095804758,37.7093178708646,45.092010189539266
Kurukshetra,Morthala (107),1666,295,medium,69.82137343674054,41.050399391403566,46.38265500190185,50.63809523809523,56.0,45.0,51.482087178023534,50.77466392998154,53.86601580389524
Kurukshetra,Dhudhla (106),1846,361,medium,67.75346229436808,30.462723468999616,14.730886268543172,54.43809523809524,56.0,23.43333333333333,41.13641676722324,38.847333224138545,45.42645465327106
Kurukshetra,Masana (96),1121,222,medium,72.79568837707806,49.15386078356789,67.61030810193989,34.18571428571428,56.0,24.499999999999996,50.70759525805003,53.630559581617405,54.491404569952834
Kurukshetra,Kanipla (104),1988,377,medium,68.04858852035683,62.77481932293648,14.730886268543172,36.95238095238095,56.0,22.366666666666664,43.47889028848068,42.62449751930042,47.61752677833496
Kurukshetra,Dhirpur (408),1192,232,medium,66.4006566846166,16.582350703689613,60.6656523392925,37.71904761904762,56.0,24.499999999999996,43.64461789110772,44.95083887111068,47.49522177045861
Kurukshetra,Sarai Sukhi (102),1769,339,medium,62.048115032899304,30.76854317230886,56.045074172689226,40.49047619047619,71.5,17.7,46.42536809472893,48.04076586114041,50.677642788545974
Kurukshetra,Govind Majra (407),2373,415,medium,65.02965239981661,20.382845188284517,14.730886268543172,36.91904761904762,56.0,24.499999999999996,36.260405245948654,33.90159560762233,40.712329961335456
Kurukshetra,Chiba (405),1513,318,medium,74.80487915463229,24.319703309243057,14.730886268543172,28.866666666666664,60.0,22.9,37.603689233180866,35.38739410217925,43.178808225326
Kurukshetra,Ajrani (410),1670,269,medium,65.89915621436717,23.406808672499047,14.730886268543172,32.266666666666666,56.0,24.499999999999996,36.133919637012674,33.93895673379068,40.68544329474813
Kurukshetra,Hinga Kheri (411),1097,217,medium,73.16599042652328,27.966527196652716,49.94389501711677,36.233333333333334,60.0,24.499999999999996,45.301624328937685,45.93917775758823,49.86306093869624
Kurukshetra,Udarsi (406),1413,269,medium,71.82691865597528,40.97204260174971,14.730886268543172,39.91904761904762,60.0,24.499999999999996,41.99148252421929,40.08902502873917,46.7500261373949
Kurukshetra,Jhinwarheri (413),1421,265,medium,61.930352742119396,31.789273488018257,14.730886268543172,58.57619047619048,60.0,22.366666666666664,41.565561606923,39.35322441415259,45.483707387109305
Kurukshetra,Gogpur (275),1634,318,medium,66.5145649722497,23.6255230125523,46.55857740585773,37.233333333333334,60.0,24.499999999999996,43.071999787332174,43.376933699812355,47.191256305823934
Kurukshetra,Salpani Khurd (412),1284,252,medium,68.10356711312309,27.582350703689613,49.72422974515024,38.03333333333334,60.0,24.499999999999996,44.65724681588271,45.31806264399395,48.77687884560675
Kurukshetra,Bibipur (273),1372,268,medium,70.6454411773869,25.213579307721567,50.32807151007988,44.404761904761905,56.0,22.366666666666664,44.826420094436145,45.51893086805327,49.08998886939789
Kurukshetra,Khera (272),1120,198,medium,69.70075512048335,27.72403955876759,49.68238874096615,45.404761904761905,60.0,22.366666666666664,45.81310199860761,46.467899317448506,50.08353397746185
Kurukshetra,Tigri (270),1264,242,medium,63.845027790171805,25.864967668314947,14.730886268543172,47.804761904761904,56.0,24.9,38.85760727196531,36.49318355503884,42.91134932378596
Kurukshetra,Ahmadpur (271),1105,209,medium,65.35678571210799,16.582350703689613,14.730886268543172,28.95238095238095,56.0,22.366666666666664,33.99817838389807,31.782233374213718,38.815705783385724
Kurukshetra,Hibana (246),1454,279,medium,62.55304115623386,53.274819322936466,14.730886268543172,40.03809523809523,56.0,24.9,41.91614033096812,40.61635589087245,45.534830413494696
Kurukshetra,Katlaheri (91),1482,257,medium,73.34561683040467,44.509509319132746,14.730886268543172,40.838095238095235,56.0,24.499999999999996,42.32068460936264,40.56218024123733,46.99817783146685
Kurukshetra,Atwan (101),1283,240,medium,66.21713455792391,25.74610117915557,14.730886268543172,40.838095238095235,56.0,24.499999999999996,38.00536954061965,35.74022627236978,42.40154604235008
Kurukshetra,Chanarthal (100),2096,406,medium,65.35926788785619,21.181627995435523,53.2835678965386,47.804761904761904,56.0,34.33333333333333,46.327093169654255,46.3651553754478,49.31364397480778
Kurukshetra,Dhantauri (97),1775,337,medium,62.976240642506575,50.600798782807146,66.14302015975656,44.31904761904762,63.5,34.33333333333333,53.64540675624187,55.70854136906703,56.03682347820167
Kurukshetra,Bakana (93),2169,424,medium,74.31330158121513,28.104412324077593,43.81513883605933,48.11904761904762,56.0,37.0,47.89198339339995,47.039519553869766,51.48411521218147
Kurukshetra,Dig (118),2396,443,medium,67.65749966759472,28.446747812856596,68.12476226702168,52.63809523809523,56.0,34.86666666666667,51.28896194203915,52.65154603184689,53.98248238126137
Kurukshetra,Machhrauli (94),1754,326,medium,72.59570130119985,22.921833396728793,14.730886268543172,34.06666666666666,56.0,37.0,39.55251460552308,36.36644344166153,43.80683327509076
Kurukshetra,Dhangali  (122),1904,393,medium,67.37192636925579,22.037466717383033,14.730886268543172,63.69047619047619,56.0,23.43333333333333,41.21068147983192,38.49290862790553,45.455139302107646
Kurukshetra,Buhawi (127),1802,347,medium,65.64887630117336,22.56998858881704,14.730886268543172,59.69047619047619,60.0,22.366666666666664,40.83448233594607,38.2342888253133,45.19758839913546
Kurukshetra,Lakhmari (128),1463,285,medium,74.1184235230546,24.67154811715481,63.36629897299353,60.89047619047619,60.0,23.966666666666665,51.16890224505763,52.42388599037563,55.265521039523996
Kurukshetra,Dhanani (134),1090,200,medium,64.69555302166476,16.582350703689613,14.730886268543172,50.804761904761904,60.0,24.499999999999996,38.552258649776576,35.77423894683772,42.941588086965396
Kurukshetra,Berthala (124),1764,332,medium,68.04777773035201,43.854887790034226,35.91669836439711,47.03809523809523,60.0,23.43333333333333,46.38179874270198,46.35636642770654,50.37672997480032
Kurukshetra,Bir Kalwa (137),2176,384,medium,59.62899087799316,44.63465195891973,43.76283758082921,46.03809523809523,60.0,24.499999999999996,46.427429275972884,47.16770270440451,49.522585436174914
Kurukshetra,Isherheri (138),1625,327,medium,72.54501784689984,31.424686192468616,14.730886268543172,46.838095238095235,60.0,35.93333333333333,43.578669813223364,40.468459101712114,47.678637949924344
Kurukshetra,Bir Sujra (139),1251,227,medium,64.46917019857575,34.07778623050589,14.730886268543172,51.60476190476191,60.0,21.833333333333332,41.11932298928668,39.092701962070954,45.36264104354891
Kurukshetra,Jalkheri (114),1543,290,medium,71.67406691223222,24.13427158615443,47.03879802206161,50.43809523809524,56.0,35.93333333333333,47.5364275153128,46.89671147862874,50.953524788338086
Kurukshetra,Kalal Majra (113),1875,336,medium,61.340861749361395,22.180106504374283,51.42544693799924,54.03809523809523,56.0,24.499999999999996,44.91408507163835,45.449226583493164,48.13176273941067
Kurukshetra,Kasithal (110),1069,184,medium,65.88098398041011,28.31837200456447,14.730886268543172,51.2047619047619,60.0,24.499999999999996,40.77250069304661,38.35925785082449,45.05834902178296
Kurukshetra,Mirchaheri (348),1268,231,medium,68.75114745460607,16.582350703689613,14.730886268543172,50.43809523809524,56.0,22.9,38.23374661082235,35.567578111778914,42.940486695200725
Kurukshetra,Tatka (109),1396,277,medium,55.872581098276406,41.08615443134271,66.55638612797063,49.43809523809524,60.0,22.366666666666664,49.219980593725275,51.88959553538361,51.76690731084705
Kurukshetra,Bagrat (346),1799,332,medium,64.70749138580979,51.44864967668315,45.68372004564473,53.804761904761904,60.0,22.366666666666664,49.668548279927705,50.72416460700023,53.054109257182574
Kurukshetra,Jalaludin Majra (337),1445,244,medium,69.9389123996541,24.77615062761506,14.730886268543172,41.238095238095234,83.0,21.299999999999997,42.497340755651265,39.89450283832121,48.32649792005155
Kurukshetra,Binat (144),1260,212,medium,69.23702045095081,25.893495625713197,14.730886268543172,45.00476190476191,60.0,24.499999999999996,39.89436070832818,37.44768804563534,44.603626682590445
Kurukshetra,Bhagwanpur (111),1763,339,medium,70.70118919312934,22.821985545834917,58.45727145936351,45.00476190476191,60.0,23.43333333333333,46.73642357273717,47.87794097202488,50.96123346810972
Kurukshetra,Hamidpur (143),1122,197,medium,60.752346285413566,37.24286801065043,49.63959680486877,44.35238095238095,60.0,20.23333333333333,45.37008756444118,46.64751522234979,48.89664676987175
Kurukshetra,Kandauli (151),1066,192,medium,74.41536903743824,16.582350703689613,14.730886268543172,44.60476190476191,60.0,21.299999999999997,38.60556131907216,35.982211349203745,44.12154209090877
Kurukshetra,Bhukri (150),1063,206,medium,63.982162699997815,16.582350703689613,14.730886268543172,45.2047619047619,56.0,24.499999999999996,36.83336026283208,34.22723039858768,41.12324050654866
Kurukshetra,Phalsanda Rangran (162),1086,203,medium,62.554412770809584,16.582350703689613,14.730886268543172,44.804761904761904,56.0,22.366666666666664,36.17317971907849,33.7397345758761,40.492969690918265
Kurukshetra,Sunarian (135),1260,229,medium,72.42140737805818,25.893495625713197,59.93818942563712,45.00476190476191,60.0,33.8,49.50964238902841,50.15717187397494,53.11081888793138
Kurukshetra,Bhartauli (165),1371,272,medium,75.51302254805917,25.22784328642069,14.730886268543172,41.238095238095234,60.0,24.499999999999996,40.20164122351971,37.69095789234309,45.50777935597366
Kurukshetra,Gajlana (166),1464,291,medium,72.04262247163197,16.582350703689613,14.730886268543172,45.43809523809524,60.0,37.0,40.96565911366,37.3212993643328,45.2233554494572
Kurukshetra,Bir Bhartauli (160),1514,251,medium,66.1671392030571,24.310193990110307,14.730886268543172,39.03809523809524,60.0,24.499999999999996,38.12438578330097,35.77554553133071,42.70366112527658
Kurukshetra,Sultanpur (155),1498,272,medium,66.29012013821747,24.419551160136933,51.49328008114619,45.92380952380952,67.5,34.86666666666667,48.4155712616628,48.200986368284646,51.83469281598492
Kurukshetra,Bahlolpur (330),1014,166,medium,67.54791246381896,44.30030429821224,14.730886268543172,44.63809523809523,67.5,22.366666666666664,43.51397748922272,41.73235024873203,48.174037653349004
Kurukshetra,Sura (50),1138,218,medium,64.47545184078427,51.865538227462906,14.730886268543172,41.238095238095234,83.0,22.366666666666664,46.27943970692538,44.599527941126965,51.130707586977934
Kurukshetra,Dhandla (214),1272,229,medium,66.86194161244886,25.788893115252947,48.31304678585013,41.63809523809523,67.5,22.366666666666664,45.41144056971897,45.8727125137614,49.81315734065863
Kurukshetra,Dhanaura (59),2131,408,medium,68.79938711516535,32.80353746671738,14.730886268543172,49.323809523809516,67.5,22.366666666666664,42.587381173483685,40.32357522299216,47.46524843431851
Kurukshetra,Bakali (58),2128,425,medium,69.53172465117899,32.82255610498288,14.730886268543172,47.804761904761904,67.5,32.73333333333333,44.187210377133376,41.24603910485684,48.459995137871275
Kurukshetra,Samalkha (63),1286,253,medium,62.42066618292389,32.78299733739064,14.730886268543172,40.238095238095234,52.0,20.23333333333333,37.067663060047714,35.46146858110012,41.19129670566866
Kurukshetra,Jandhera (66),1122,188,medium,72.13677367382599,27.68600228223659,14.730886268543172,40.838095238095235,83.0,22.366666666666664,43.45973735489461,40.85281902703795,49.359107653454416
Kurukshetra,Dab Khera (339),1583,290,medium,60.63392714513135,44.01977938379611,67.03309243058196,41.63809523809523,83.0,22.366666666666664,53.115260144045216,55.58969900855537,56.8987935108205
Kurukshetra,Khaira (345),1010,185,medium,70.70987683406052,28.931723088626853,50.61430201597565,50.2047619047619,60.0,25.433333333333334,47.64899952945972,48.12044926587598,51.683420593253125
Kurukshetra,Bir Khairi (344),1994,379,medium,65.68800765798106,29.055344237352603,14.730886268543172,41.03809523809523,60.0,24.499999999999996,39.16872223366201,36.95270584901776,43.59565077609392
Kurukshetra,Khairi (343),1749,302,medium,63.32045085317,49.956066945606686,46.030810193990106,48.804761904761904,60.0,22.366666666666664,48.413126094032556,49.554364517975316,51.78552523661297
Kurukshetra,Bodla (352),1809,338,medium,70.26800918228442,22.55096995055154,45.65043742868011,50.323809523809516,60.0,22.9,45.282204347554256,45.301576153194425,49.63578483102728
Kurukshetra,Untheri (342),1955,355,medium,67.60206332586628,29.13617344998098,14.730886268543172,41.838095238095235,60.0,22.366666666666664,39.27898082485873,37.16264670839288,43.99295574162614
Kurukshetra,Sunthi (340),1390,263,medium,63.0507818863007,32.05553442373526,58.96253328261696,42.238095238095234,60.0,22.366666666666664,46.44560191623581,48.181738440727344,49.987786579908956
Kurukshetra,Gadli (86),1322,267,medium,70.5196867800712,32.55477367820464,66.56713579307721,45.03809523809523,71.5,22.366666666666664,51.42439302601915,53.448072653301864,55.79058906809102
Kurukshetra,Karahami (87),1008,205,medium,72.52918141991238,16.582350703689613,14.730886268543172,33.838095238095235,56.0,22.366666666666664,36.007863382817845,33.59094987324152,41.34166185319396
Kurukshetra,Salempur (85),1011,201,medium,65.90935005701255,35.22213769494104,14.730886268543172,41.63809523809523,71.5,22.366666666666664,41.89452265420977,39.820932567056836,46.752672061156716
Kurukshetra,Baraut (81),1697,320,medium,64.1985966484611,53.90623811335108,60.711867630277666,48.60476190476191,71.5,22.366666666666664,53.54802182725307,55.841384979889746,57.06974597604054
Kurukshetra,Gobindgarh (80),1102,201,medium,66.49546823378066,34.37105363255991,14.730886268543172,42.238095238095234,71.5,22.366666666666664,41.95036167327427,39.82863348109582,46.86153899599158
